Year,Month,Day,Hour,Minute,Temperature,GHI
2017,5,7,2,30,28.8,0
2017,5,7,3,30,28.6,0
2017,5,7,4,30,28.5,0
2017,5,7,5,30,28.7,13
2017,5,7,6,30,29.3,112
2017,5,7,7,30,30,279
2017,5,7,8,30,30.7,490
2017,5,7,9,30,31.4,649
2017,5,7,10,30,31.9,813
2017,5,7,11,30,32.2,807
2017,5,7,12,30,32.4,971
2017,5,7,13,30,32.4,784
2017,5,7,14,30,32.3,704
2017,5,7,15,30,31.9,492
2017,5,7,16,30,31.4,255
2017,5,7,17,30,30.7,45
2017,5,7,18,30,30.2,0
2017,5,7,19,30,30,0
2017,5,7,20,30,29.9,0
2017,5,7,21,30,29.8,0
2017,5,7,22,30,29.7,0
2017,5,7,23,30,29.5,0
2017,5,8,0,30,29.4,0
2017,5,8,1,30,29.2,0
2017,5,8,2,30,29.1,0
2017,5,8,3,30,28.9,0
2017,5,8,4,30,28.9,0
2017,5,8,5,30,29,16
2017,5,8,6,30,29.6,130
2017,5,8,7,30,30.5,199
2017,5,8,8,30,31.5,671
2017,5,8,9,30,32.6,653
2017,5,8,10,30,33.4,841
2017,5,8,11,30,34,808
2017,5,8,12,30,34.1,845
2017,5,8,13,30,34,702
2017,5,8,14,30,33.7,402
2017,5,8,15,30,33.3,362
2017,5,8,16,30,32.5,252
2017,5,8,17,30,31.6,44
2017,5,8,18,30,31,0
2017,5,8,19,30,30.6,0
2017,5,8,20,30,30.3,0
2017,5,8,21,30,30,0
2017,5,8,22,30,29.8,0
2017,5,8,23,30,29.5,0
2017,5,9,0,30,29.3,0
2017,5,9,1,30,29.1,0
2017,5,9,2,30,28.9,0
2017,5,9,3,30,28.7,0
2017,5,9,4,30,28.7,0
2017,5,9,5,30,28.9,13
2017,5,9,6,30,29.8,195
2017,5,9,7,30,30.9,428
2017,5,9,8,30,31.9,646
2017,5,9,9,30,32.8,582
2017,5,9,10,30,33.5,798
2017,5,9,11,30,34,825
2017,5,9,12,30,34.2,794
2017,5,9,13,30,34.2,725
2017,5,9,14,30,33.8,599
2017,5,9,15,30,33.3,361
2017,5,9,16,30,32.4,190
2017,5,9,17,30,31.4,35
2017,5,9,18,30,30.7,0
2017,5,9,19,30,30.3,0
2017,5,9,20,30,30.1,0
2017,5,9,21,30,29.9,0
2017,5,9,22,30,29.8,0
2017,5,9,23,30,29.6,0
2017,5,10,0,30,29.5,0
2017,5,10,1,30,29.3,0
2017,5,10,2,30,29.2,0
2017,5,10,3,30,29,0
2017,5,10,4,30,28.9,0
2017,5,10,5,30,29,2
2017,5,10,6,30,29.3,10
2017,5,10,7,30,29.8,213
2017,5,10,8,30,30.2,346
2017,5,10,9,30,30.6,469
2017,5,10,10,30,30.8,674
2017,5,10,11,30,30.9,674
2017,5,10,12,30,30.9,839
2017,5,10,13,30,30.8,765
2017,5,10,14,30,30.8,596
2017,5,10,15,30,30.6,363
2017,5,10,16,30,30.4,237
2017,5,10,17,30,30,33
2017,5,10,18,30,29.7,0
2017,5,10,19,30,29.5,0
2017,5,10,20,30,29.4,0
2017,5,10,21,30,29.3,0
2017,5,10,22,30,29.1,0
2017,5,10,23,30,29,0
2017,5,11,0,30,28.8,0
2017,5,11,1,30,28.7,0
2017,5,11,2,30,28.6,0
2017,5,11,3,30,28.6,0
2017,5,11,4,30,28.5,0
2017,5,11,5,30,28.8,10
2017,5,11,6,30,29.4,119
2017,5,11,7,30,29.9,288
2017,5,11,8,30,30.3,625
2017,5,11,9,30,30.7,629
2017,5,11,10,30,31.1,913
2017,5,11,11,30,31.4,801
2017,5,11,12,30,31.5,785
2017,5,11,13,30,31.6,678
2017,5,11,14,30,31.5,501
2017,5,11,15,30,31.3,324
2017,5,11,16,30,30.8,192
2017,5,11,17,30,30.3,28
2017,5,11,18,30,29.8,0
2017,5,11,19,30,29.6,0
2017,5,11,20,30,29.5,0
2017,5,11,21,30,29.5,0
2017,5,11,22,30,29.4,0
2017,5,11,23,30,29.3,0
2017,5,12,0,30,29.2,0
2017,5,12,1,30,29,0
2017,5,12,2,30,28.9,0
2017,5,12,3,30,28.8,0
2017,5,12,4,30,28.8,0
2017,5,12,5,30,29,12
2017,5,12,6,30,29.4,192
2017,5,12,7,30,29.8,420
2017,5,12,8,30,30.2,640
2017,5,12,9,30,30.5,614
2017,5,12,10,30,30.7,929
2017,5,12,11,30,30.8,978
2017,5,12,12,30,30.8,950
2017,5,12,13,30,30.8,852
2017,5,12,14,30,30.8,685
2017,5,12,15,30,30.7,420
2017,5,12,16,30,30.5,250
2017,5,12,17,30,30.1,45
2017,5,12,18,30,29.9,0
2017,5,12,19,30,29.7,0
2017,5,12,20,30,29.6,0
2017,5,12,21,30,29.5,0
2017,5,12,22,30,29.4,0
2017,5,12,23,30,29.3,0
2017,5,13,0,30,29.2,0
2017,5,13,1,30,29.1,0
2017,5,13,2,30,29,0
2017,5,13,3,30,28.9,0
2017,5,13,4,30,28.9,0
2017,5,13,5,30,29.2,16
2017,5,13,6,30,29.7,134
2017,5,13,7,30,30.2,432
2017,5,13,8,30,30.7,646
2017,5,13,9,30,31.2,591
2017,5,13,10,30,31.7,933
2017,5,13,11,30,32.2,975
2017,5,13,12,30,32.4,947
2017,5,13,13,30,32.6,847
2017,5,13,14,30,32.7,686
2017,5,13,15,30,32.5,478
2017,5,13,16,30,32.1,248
2017,5,13,17,30,31.4,44
2017,5,13,18,30,30.9,0
2017,5,13,19,30,30.7,0
2017,5,13,20,30,30.5,0
2017,5,13,21,30,30.3,0
2017,5,13,22,30,30.1,0
2017,5,13,23,30,29.9,0
2017,5,14,0,30,29.7,0
2017,5,14,1,30,29.5,0
2017,5,14,2,30,29.3,0
2017,5,14,3,30,29.1,0
2017,5,14,4,30,29,0
2017,5,14,5,30,29.2,12
2017,5,14,6,30,30,120
2017,5,14,7,30,31.2,419
2017,5,14,8,30,32.4,633
2017,5,14,9,30,33.3,640
2017,5,14,10,30,34.2,923
2017,5,14,11,30,34.8,782
2017,5,14,12,30,35.1,802
2017,5,14,13,30,35,824
2017,5,14,14,30,34.7,599
2017,5,14,15,30,34.1,393
2017,5,14,16,30,33.4,171
2017,5,14,17,30,32.6,36
2017,5,14,18,30,31.9,0
2017,5,14,19,30,31.3,0
2017,5,14,20,30,30.9,0
2017,5,14,21,30,30.7,0
2017,5,14,22,30,30.6,0
2017,5,14,23,30,30.6,0
2017,5,15,0,30,30.5,0
2017,5,15,1,30,30.4,0
2017,5,15,2,30,30.2,0
2017,5,15,3,30,30,0
2017,5,15,4,30,29.9,0
2017,5,15,5,30,29.8,11
2017,5,15,6,30,30.3,185
2017,5,15,7,30,31.2,409
2017,5,15,8,30,32.2,469
2017,5,15,9,30,33.2,641
2017,5,15,10,30,34,817
2017,5,15,11,30,34.4,928
2017,5,15,12,30,34.8,900
2017,5,15,13,30,34.8,802
2017,5,15,14,30,34.7,646
2017,5,15,15,30,34.5,352
2017,5,15,16,30,33.9,185
2017,5,15,17,30,33.2,34
2017,5,15,18,30,32.6,0
2017,5,15,19,30,32.1,0
2017,5,15,20,30,31.7,0
2017,5,15,21,30,31.4,0
2017,5,15,22,30,31.2,0
2017,5,15,23,30,30.9,0
2017,5,16,0,30,30.6,0
2017,5,16,1,30,30.4,0
2017,5,16,2,30,30.2,0
2017,5,16,3,30,30,0
2017,5,16,4,30,30,0
2017,5,16,5,30,30,10
2017,5,16,6,30,30.4,110
2017,5,16,7,30,31.1,282
2017,5,16,8,30,32,615
2017,5,16,9,30,32.8,623
2017,5,16,10,30,33.6,662
2017,5,16,11,30,34.1,748
2017,5,16,12,30,34.3,726
2017,5,16,13,30,34.3,607
2017,5,16,14,30,34,537
2017,5,16,15,30,33.6,341
2017,5,16,16,30,33,183
2017,5,16,17,30,32.2,38
2017,5,16,18,30,31.6,0
2017,5,16,19,30,31.2,0
2017,5,16,20,30,31,0
2017,5,16,21,30,30.9,0
2017,5,16,22,30,30.8,0
2017,5,16,23,30,30.6,0
2017,5,17,0,30,30.3,0
2017,5,17,1,30,30.1,0
2017,5,17,2,30,29.8,0
2017,5,17,3,30,29.6,0
2017,5,17,4,30,29.5,0
2017,5,17,5,30,29.6,11
2017,5,17,6,30,30.2,187
2017,5,17,7,30,31.3,296
2017,5,17,8,30,32.3,467
2017,5,17,9,30,33.2,688
2017,5,17,10,30,33.9,801
2017,5,17,11,30,34.3,845
2017,5,17,12,30,34.5,817
2017,5,17,13,30,34.3,719
2017,5,17,14,30,34,573
2017,5,17,15,30,33.5,386
2017,5,17,16,30,32.7,171
2017,5,17,17,30,31.8,34
2017,5,17,18,30,31.2,0
2017,5,17,19,30,30.9,0
2017,5,17,20,30,30.8,0
2017,5,17,21,30,30.9,0
2017,5,17,22,30,30.9,0
2017,5,17,23,30,30.9,0
2017,5,18,0,30,30.7,0
2017,5,18,1,30,30.5,0
2017,5,18,2,30,30.4,0
2017,5,18,3,30,30.3,0
2017,5,18,4,30,30.3,0
2017,5,18,5,30,30.3,9
2017,5,18,6,30,30.8,179
2017,5,18,7,30,31.5,309
2017,5,18,8,30,32.2,508
2017,5,18,9,30,32.8,586
2017,5,18,10,30,33,767
2017,5,18,11,30,33,788
2017,5,18,12,30,32.8,779
2017,5,18,13,30,32.7,501
2017,5,18,14,30,32.5,576
2017,5,18,15,30,32.1,373
2017,5,18,16,30,31.5,144
2017,5,18,17,30,31,24
2017,5,18,18,30,30.6,0
2017,5,18,19,30,30.4,0
2017,5,18,20,30,30.2,0
2017,5,18,21,30,30,0
2017,5,18,22,30,29.8,0
2017,5,18,23,30,29.6,0
2017,5,19,0,30,29.3,0
2017,5,19,1,30,29,0
2017,5,19,2,30,28.8,0
2017,5,19,3,30,28.6,0
2017,5,19,4,30,28.5,0
2017,5,19,5,30,28.5,10
2017,5,19,6,30,29.2,103
2017,5,19,7,30,30.6,257
2017,5,19,8,30,32.1,416
2017,5,19,9,30,33.5,554
2017,5,19,10,30,34.4,649
2017,5,19,11,30,35,793
2017,5,19,12,30,35.5,768
2017,5,19,13,30,35.6,681
2017,5,19,14,30,35.2,542
2017,5,19,15,30,34.3,365
2017,5,19,16,30,33.3,36
2017,5,19,17,30,32.2,4
2017,5,19,18,30,31.4,0
2017,5,19,19,30,30.9,0
2017,5,19,20,30,30.5,0
2017,5,19,21,30,30.1,0
2017,5,19,22,30,29.8,0
2017,5,19,23,30,29.6,0
2017,5,20,0,30,29.4,0
2017,5,20,1,30,29.3,0
2017,5,20,2,30,29.2,0
2017,5,20,3,30,29.1,0
2017,5,20,4,30,29,0
2017,5,20,5,30,29,6
2017,5,20,6,30,29.4,118
2017,5,20,7,30,30.1,296
2017,5,20,8,30,31.1,461
2017,5,20,9,30,32,611
2017,5,20,10,30,32.8,803
2017,5,20,11,30,33.3,770
2017,5,20,12,30,33.6,810
2017,5,20,13,30,33.7,717
2017,5,20,14,30,33.4,579
2017,5,20,15,30,33,390
2017,5,20,16,30,32.3,143
2017,5,20,17,30,31.6,28
2017,5,20,18,30,31,0
2017,5,20,19,30,30.6,0
2017,5,20,20,30,30.4,0
2017,5,20,21,30,30.3,0
2017,5,20,22,30,30.2,0
2017,5,20,23,30,30.1,0
2017,5,21,0,30,30,0
2017,5,21,1,30,29.8,0
2017,5,21,2,30,29.5,0
2017,5,21,3,30,29.3,0
2017,5,21,4,30,29.2,0
2017,5,21,5,30,29.2,8
2017,5,21,6,30,29.8,66
2017,5,21,7,30,30.8,265
2017,5,21,8,30,31.8,477
2017,5,21,9,30,32.6,599
2017,5,21,10,30,33,736
2017,5,21,11,30,33.2,792
2017,5,21,12,30,33.2,760
2017,5,21,13,30,33,649
2017,5,21,14,30,32.7,505
2017,5,21,15,30,32.2,293
2017,5,21,16,30,31.6,111
2017,5,21,17,30,31,20
2017,5,21,18,30,30.6,0
2017,5,21,19,30,30.3,0
2017,5,21,20,30,30.1,0
2017,5,21,21,30,29.9,0
2017,5,21,22,30,29.8,0
2017,5,21,23,30,29.6,0
2017,5,22,0,30,29.4,0
2017,5,22,1,30,29.3,0
2017,5,22,2,30,29.2,0
2017,5,22,3,30,29.1,0
2017,5,22,4,30,29.1,0
2017,5,22,5,30,29.2,2
2017,5,22,6,30,29.7,14
2017,5,22,7,30,30.5,183
2017,5,22,8,30,31.3,422
2017,5,22,9,30,32.1,478
2017,5,22,10,30,32.6,733
2017,5,22,11,30,33,751
2017,5,22,12,30,33.1,772
2017,5,22,13,30,33.1,684
2017,5,22,14,30,33.1,549
2017,5,22,15,30,33,364
2017,5,22,16,30,32.6,153
2017,5,22,17,30,32,28
2017,5,22,18,30,31.5,0
2017,5,22,19,30,31.2,0
2017,5,22,20,30,30.8,0
2017,5,22,21,30,30.4,0
2017,5,22,22,30,30.1,0
2017,5,22,23,30,29.8,0
2017,5,23,0,30,29.6,0
2017,5,23,1,30,29.4,0
2017,5,23,2,30,29.2,0
2017,5,23,3,30,29.1,0
2017,5,23,4,30,29.1,0
2017,5,23,5,30,29.2,9
2017,5,23,6,30,29.5,182
2017,5,23,7,30,30.1,278
2017,5,23,8,30,30.6,298
2017,5,23,9,30,31.2,664
2017,5,23,10,30,31.8,381
2017,5,23,11,30,32.3,462
2017,5,23,12,30,32.7,503
2017,5,23,13,30,33,613
2017,5,23,14,30,33,455
2017,5,23,15,30,32.7,250
2017,5,23,16,30,32,83
2017,5,23,17,30,31.2,22
2017,5,23,18,30,30.6,0
2017,5,23,19,30,30.3,0
2017,5,23,20,30,30,0
2017,5,23,21,30,29.8,0
2017,5,23,22,30,29.6,0
2017,5,23,23,30,29.4,0
2017,5,24,0,30,29.3,0
2017,5,24,1,30,29.2,0
2017,5,24,2,30,29.1,0
2017,5,24,3,30,29,0
2017,5,24,4,30,29,0
2017,5,24,5,30,29.2,10
2017,5,24,6,30,29.7,14
2017,5,24,7,30,30.4,189
2017,5,24,8,30,31.1,243
2017,5,24,9,30,31.9,446
2017,5,24,10,30,32.6,434
2017,5,24,11,30,33.2,534
2017,5,24,12,30,33.8,547
2017,5,24,13,30,34.1,514
2017,5,24,14,30,34.1,204
2017,5,24,15,30,33.7,141
2017,5,24,16,30,32.8,115
2017,5,24,17,30,31.9,14
2017,5,24,18,30,31.3,0
2017,5,24,19,30,31,0
2017,5,24,20,30,30.7,0
2017,5,24,21,30,30.3,0
2017,5,24,22,30,30,0
2017,5,24,23,30,29.8,0
2017,5,25,0,30,29.6,0
2017,5,25,1,30,29.6,0
2017,5,25,2,30,29.5,0
2017,5,25,3,30,29.4,0
2017,5,25,4,30,29.3,0
2017,5,25,5,30,29.4,4
2017,5,25,6,30,29.8,19
2017,5,25,7,30,30.6,35
2017,5,25,8,30,31.5,127
2017,5,25,9,30,32.4,355
2017,5,25,10,30,33,669
2017,5,25,11,30,33.4,754
2017,5,25,12,30,33.6,774
2017,5,25,13,30,33.7,664
2017,5,25,14,30,33.6,514
2017,5,25,15,30,33.3,266
2017,5,25,16,30,32.8,122
2017,5,25,17,30,32.2,15
2017,5,25,18,30,31.6,0
2017,5,25,19,30,31.2,0
2017,5,25,20,30,30.8,0
2017,5,25,21,30,30.5,0
2017,5,25,22,30,30.3,0
2017,5,25,23,30,30,0
2017,5,26,0,30,29.7,0
2017,5,26,1,30,29.5,0
2017,5,26,2,30,29.3,0
2017,5,26,3,30,29.2,0
2017,5,26,4,30,29.1,0
2017,5,26,5,30,29.1,2
2017,5,26,6,30,29.4,15
2017,5,26,7,30,29.8,248
2017,5,26,8,30,30.2,463
2017,5,26,9,30,30.7,547
2017,5,26,10,30,31.2,646
2017,5,26,11,30,31.9,581
2017,5,26,12,30,32.5,482
2017,5,26,13,30,32.7,555
2017,5,26,14,30,32.7,482
2017,5,26,15,30,32.5,310
2017,5,26,16,30,32,139
2017,5,26,17,30,31.2,17
2017,5,26,18,30,30.6,0
2017,5,26,19,30,30.2,0
2017,5,26,20,30,29.7,0
2017,5,26,21,30,29.3,0
2017,5,26,22,30,29,0
2017,5,26,23,30,28.8,0
2017,5,27,0,30,28.7,0
2017,5,27,1,30,28.6,0
2017,5,27,2,30,28.6,0
2017,5,27,3,30,28.5,0
2017,5,27,4,30,28.4,0
2017,5,27,5,30,28.6,3
2017,5,27,6,30,29.3,8
2017,5,27,7,30,30.1,108
2017,5,27,8,30,31,442
2017,5,27,9,30,31.7,476
2017,5,27,10,30,32.3,706
2017,5,27,11,30,32.7,802
2017,5,27,12,30,32.9,757
2017,5,27,13,30,32.9,606
2017,5,27,14,30,32.9,320
2017,5,27,15,30,32.7,347
2017,5,27,16,30,32.3,136
2017,5,27,17,30,31.7,26
2017,5,27,18,30,31.4,0
2017,5,27,19,30,31.1,0
2017,5,27,20,30,30.9,0
2017,5,27,21,30,30.7,0
2017,5,27,22,30,30.4,0
2017,5,27,23,30,30.1,0
2017,5,28,0,30,29.6,0
2017,5,28,1,30,29.2,0
2017,5,28,2,30,28.9,0
2017,5,28,3,30,28.7,0
2017,5,28,4,30,28.6,0
2017,5,28,5,30,28.8,2
2017,5,28,6,30,29.5,15
2017,5,28,7,30,30.4,223
2017,5,28,8,30,31.2,374
2017,5,28,9,30,32,465
2017,5,28,10,30,32.5,671
2017,5,28,11,30,32.8,518
2017,5,28,12,30,32.8,537
2017,5,28,13,30,32.7,491
2017,5,28,14,30,32.5,493
2017,5,28,15,30,32.2,371
2017,5,28,16,30,31.8,184
2017,5,28,17,30,31.3,33
2017,5,28,18,30,30.8,0
2017,5,28,19,30,30.5,0
2017,5,28,20,30,30.2,0
2017,5,28,21,30,30,0
2017,5,28,22,30,29.8,0
2017,5,28,23,30,29.6,0
2017,5,29,0,30,29.4,0
2017,5,29,1,30,29.3,0
2017,5,29,2,30,29.2,0
2017,5,29,3,30,29.1,0
2017,5,29,4,30,29,0
2017,5,29,5,30,28.9,7
2017,5,29,6,30,29.1,8
2017,5,29,7,30,29.5,198
2017,5,29,8,30,30.1,494
2017,5,29,9,30,30.9,654
2017,5,29,10,30,31.6,716
2017,5,29,11,30,32.4,724
2017,5,29,12,30,33,751
2017,5,29,13,30,33.3,712
2017,5,29,14,30,33.3,525
2017,5,29,15,30,33,356
2017,5,29,16,30,32.5,155
2017,5,29,17,30,31.8,28
2017,5,29,18,30,31.2,0
2017,5,29,19,30,30.8,0
2017,5,29,20,30,30.4,0
2017,5,29,21,30,30.1,0
2017,5,29,22,30,29.8,0
2017,5,29,23,30,29.5,0
2017,5,30,0,30,29.2,0
2017,5,30,1,30,29,0
2017,5,30,2,30,28.9,0
2017,5,30,3,30,28.8,0
2017,5,30,4,30,28.8,0
2017,5,30,5,30,29,14
2017,5,30,6,30,29.6,189
2017,5,30,7,30,30.4,293
2017,5,30,8,30,31.3,432
2017,5,30,9,30,32.2,601
2017,5,30,10,30,33,711
2017,5,30,11,30,33.6,937
2017,5,30,12,30,34,794
2017,5,30,13,30,34.2,743
2017,5,30,14,30,34.2,587
2017,5,30,15,30,34,388
2017,5,30,16,30,33.4,165
2017,5,30,17,30,32.7,32
2017,5,30,18,30,32,0
2017,5,30,19,30,31.6,0
2017,5,30,20,30,31.2,0
2017,5,30,21,30,30.9,0
2017,5,30,22,30,30.5,0
2017,5,30,23,30,30.1,0
2017,5,31,0,30,29.7,0
2017,5,31,1,30,29.4,0
2017,5,31,2,30,29.1,0
2017,5,31,3,30,28.9,0
2017,5,31,4,30,28.8,0
2017,5,31,5,30,28.9,6
2017,5,31,6,30,29.6,39
2017,5,31,7,30,30.5,147
2017,5,31,8,30,31.3,470
2017,5,31,9,30,32.1,680
2017,5,31,10,30,32.9,804
2017,5,31,11,30,33.4,941
2017,5,31,12,30,33.7,917
2017,5,31,13,30,33.8,824
2017,5,31,14,30,33.7,671
2017,5,31,15,30,33.3,471
2017,5,31,16,30,32.7,251
2017,5,31,17,30,32,51
2017,5,31,18,30,31.4,0
2017,5,31,19,30,31.1,0
2017,5,31,20,30,30.7,0
2017,5,31,21,30,30.4,0
2017,5,31,22,30,30.1,0
2017,5,31,23,30,29.8,0
2017,6,1,0,30,29.5,0
2017,6,1,1,30,29.1,0
2017,6,1,2,30,28.8,0
2017,6,1,3,30,28.5,0
2017,6,1,4,30,28.4,0
2017,6,1,5,30,28.5,17
2017,6,1,6,30,29.3,197
2017,6,1,7,30,30.3,420
2017,6,1,8,30,31.3,628
2017,6,1,9,30,32.1,603
2017,6,1,10,30,32.8,908
2017,6,1,11,30,33.2,958
2017,6,1,12,30,33.3,756
2017,6,1,13,30,33.2,839
2017,6,1,14,30,33,561
2017,6,1,15,30,32.6,407
2017,6,1,16,30,32.1,19
2017,6,1,17,30,31.4,5
2017,6,1,18,30,30.8,0
2017,6,1,19,30,30.5,0
2017,6,1,20,30,30.4,0
2017,6,1,21,30,30.3,0
2017,6,1,22,30,30.2,0
2017,6,1,23,30,29.9,0
2017,6,2,0,30,29.5,0
2017,6,2,1,30,29.1,0
2017,6,2,2,30,28.7,0
2017,6,2,3,30,28.4,0
2017,6,2,4,30,28.3,0
2017,6,2,5,30,28.4,18
2017,6,2,6,30,29.2,26
2017,6,2,7,30,30.3,90
2017,6,2,8,30,31.5,634
2017,6,2,9,30,32.6,593
2017,6,2,10,30,33.5,914
2017,6,2,11,30,34,877
2017,6,2,12,30,34.1,936
2017,6,2,13,30,34,841
2017,6,2,14,30,33.6,688
2017,6,2,15,30,33.2,487
2017,6,2,16,30,32.7,176
2017,6,2,17,30,32.2,49
2017,6,2,18,30,31.8,0
2017,6,2,19,30,31.4,0
2017,6,2,20,30,31.1,0
2017,6,2,21,30,30.8,0
2017,6,2,22,30,30.5,0
2017,6,2,23,30,30.1,0
2017,6,3,0,30,29.7,0
2017,6,3,1,30,29.1,0
2017,6,3,2,30,28.7,0
2017,6,3,3,30,28.4,0
2017,6,3,4,30,28.3,0
2017,6,3,5,30,28.5,19
2017,6,3,6,30,29.3,114
2017,6,3,7,30,30.3,427
2017,6,3,8,30,31.3,636
2017,6,3,9,30,32.2,591
2017,6,3,10,30,32.9,728
2017,6,3,11,30,33.5,963
2017,6,3,12,30,33.7,938
2017,6,3,13,30,33.8,843
2017,6,3,14,30,33.6,691
2017,6,3,15,30,33.4,374
2017,6,3,16,30,33,212
2017,6,3,17,30,32.4,40
2017,6,3,18,30,31.9,0
2017,6,3,19,30,31.5,0
2017,6,3,20,30,31.2,0
2017,6,3,21,30,30.8,0
2017,6,3,22,30,30.4,0
2017,6,3,23,30,30,0
2017,6,4,0,30,29.5,0
2017,6,4,1,30,29.1,0
2017,6,4,2,30,28.7,0
2017,6,4,3,30,28.5,0
2017,6,4,4,30,28.4,0
2017,6,4,5,30,28.5,18
2017,6,4,6,30,29.2,200
2017,6,4,7,30,30.2,426
2017,6,4,8,30,31.3,636
2017,6,4,9,30,32.5,589
2017,6,4,10,30,33.5,916
2017,6,4,11,30,34.2,967
2017,6,4,12,30,34.8,941
2017,6,4,13,30,35,846
2017,6,4,14,30,34.8,693
2017,6,4,15,30,34.4,491
2017,6,4,16,30,33.7,264
2017,6,4,17,30,32.8,58
2017,6,4,18,30,32,0
2017,6,4,19,30,31.5,0
2017,6,4,20,30,31.1,0
2017,6,4,21,30,30.9,0
2017,6,4,22,30,30.6,0
2017,6,4,23,30,30.3,0
2017,6,5,0,30,30,0
2017,6,5,1,30,29.7,0
2017,6,5,2,30,29.4,0
2017,6,5,3,30,29.2,0
2017,6,5,4,30,29.1,0
2017,6,5,5,30,29.1,16
2017,6,5,6,30,29.7,193
2017,6,5,7,30,30.7,415
2017,6,5,8,30,31.8,623
2017,6,5,9,30,32.7,603
2017,6,5,10,30,33.3,903
2017,6,5,11,30,33.7,951
2017,6,5,12,30,33.9,926
2017,6,5,13,30,33.9,510
2017,6,5,14,30,33.7,436
2017,6,5,15,30,33.3,479
2017,6,5,16,30,32.7,256
2017,6,5,17,30,31.9,55
2017,6,5,18,30,31.3,0
2017,6,5,19,30,30.9,0
2017,6,5,20,30,30.6,0
2017,6,5,21,30,30.2,0
2017,6,5,22,30,30,0
2017,6,5,23,30,29.8,0
2017,6,6,0,30,29.5,0
2017,6,6,1,30,29.3,0
2017,6,6,2,30,29,0
2017,6,6,3,30,28.7,0
2017,6,6,4,30,28.6,0
2017,6,6,5,30,28.3,2
2017,6,6,6,30,28.2,14
2017,6,6,7,30,28.2,265
2017,6,6,8,30,28.3,399
2017,6,6,9,30,28.7,646
2017,6,6,10,30,29.2,734
2017,6,6,11,30,29.7,956
2017,6,6,12,30,30.4,935
2017,6,6,13,30,31,845
2017,6,6,14,30,31.4,694
2017,6,6,15,30,31.5,367
2017,6,6,16,30,31.2,171
2017,6,6,17,30,30.6,19
2017,6,6,18,30,30.1,0
2017,6,6,19,30,29.8,0
2017,6,6,20,30,29.5,0
2017,6,6,21,30,29.2,0
2017,6,6,22,30,28.8,0
2017,6,6,23,30,28.4,0
2017,6,7,0,30,28.2,0
2017,6,7,1,30,28.1,0
2017,6,7,2,30,28,0
2017,6,7,3,30,28,0
2017,6,7,4,30,27.9,0
2017,6,7,5,30,28,3
2017,6,7,6,30,28.2,10
2017,6,7,7,30,28.7,36
2017,6,7,8,30,29.4,262
2017,6,7,9,30,30.1,523
2017,6,7,10,30,30.7,636
2017,6,7,11,30,31.1,736
2017,6,7,12,30,31.3,769
2017,6,7,13,30,31.5,569
2017,6,7,14,30,31.7,527
2017,6,7,15,30,31.7,354
2017,6,7,16,30,31.4,140
2017,6,7,17,30,30.7,14
2017,6,7,18,30,30.1,0
2017,6,7,19,30,29.9,0
2017,6,7,20,30,29.8,0
2017,6,7,21,30,29.6,0
2017,6,7,22,30,29.3,0
2017,6,7,23,30,29,0
2017,6,8,0,30,28.6,0
2017,6,8,1,30,28.3,0
2017,6,8,2,30,28.1,0
2017,6,8,3,30,27.8,0
2017,6,8,4,30,27.7,0
2017,6,8,5,30,27.6,18
2017,6,8,6,30,28.5,113
2017,6,8,7,30,30,312
2017,6,8,8,30,31.2,368
2017,6,8,9,30,32.1,648
2017,6,8,10,30,32.8,739
2017,6,8,11,30,33.4,693
2017,6,8,12,30,33.8,680
2017,6,8,13,30,34,655
2017,6,8,14,30,34.1,441
2017,6,8,15,30,34,169
2017,6,8,16,30,33.3,110
2017,6,8,17,30,32.4,23
2017,6,8,18,30,31.8,0
2017,6,8,19,30,31.3,0
2017,6,8,20,30,30.7,0
2017,6,8,21,30,30.3,0
2017,6,8,22,30,30,0
2017,6,8,23,30,29.8,0
2017,6,9,0,30,29.6,0
2017,6,9,1,30,29.3,0
2017,6,9,2,30,29,0
2017,6,9,3,30,28.6,0
2017,6,9,4,30,28.4,0
2017,6,9,5,30,28.4,2
2017,6,9,6,30,29,14
2017,6,9,7,30,30,71
2017,6,9,8,30,31.1,416
2017,6,9,9,30,32,347
2017,6,9,10,30,32.7,499
2017,6,9,11,30,33.1,793
2017,6,9,12,30,33.3,674
2017,6,9,13,30,33.3,613
2017,6,9,14,30,33.2,212
2017,6,9,15,30,32.8,85
2017,6,9,16,30,32.2,68
2017,6,9,17,30,31.5,23
2017,6,9,18,30,31,0
2017,6,9,19,30,30.6,0
2017,6,9,20,30,30.2,0
2017,6,9,21,30,29.9,0
2017,6,9,22,30,29.7,0
2017,6,9,23,30,29.5,0
2017,6,10,0,30,29.1,0
2017,6,10,1,30,28.8,0
2017,6,10,2,30,28.6,0
2017,6,10,3,30,28.4,0
2017,6,10,4,30,28.4,0
2017,6,10,5,30,28.5,17
2017,6,10,6,30,29,195
2017,6,10,7,30,29.8,417
2017,6,10,8,30,30.7,484
2017,6,10,9,30,31.6,657
2017,6,10,10,30,32.3,711
2017,6,10,11,30,32.8,766
2017,6,10,12,30,33,744
2017,6,10,13,30,32.9,583
2017,6,10,14,30,32.7,676
2017,6,10,15,30,32.4,40
2017,6,10,16,30,32,172
2017,6,10,17,30,31.4,32
2017,6,10,18,30,30.9,0
